Model	dataset	precision@10	hit@10	mrr@10	ndcg@10	map@10	itemcoverage@10	averagepopularity@10	tailpercentage@10	best_user_precision@[10]	best_user_hit@[10]	best_user_mrr@[10]	best_user_ndcg@[10]	best_user_map@[10]	worst_user_precision@[10]	worst_user_hit@[10]	worst_user_mrr@[10]	worst_user_ndcg@[10]	worst_user_map@[10]
AsymItemKNN	mids-100000-38	0.137	0.559	0.2282	0.1598	0.0921	0.1268	46.2361	0.0776	[{'62': '1.0'}, {'338': '0.9'}, {'198': '0.9'}, {'431': '0.9'}, {'958': '0.9'}, {'537': '0.9'}, {'105': '0.9'}, {'306': '0.9'}, {'586': '0.9'}, {'48': '0.9'}]	[{'1': '1'}, {'469': '1'}, {'470': '1'}, {'844': '1'}, {'472': '1'}, {'473': '1'}, {'843': '1'}, {'475': '1'}, {'468': '1'}, {'476': '1'}]	[{'388': '1.0'}, {'770': '1.0'}, {'112': '1.0'}, {'831': '1.0'}, {'272': '1.0'}, {'836': '1.0'}, {'648': '1.0'}, {'766': '1.0'}, {'650': '1.0'}, {'499': '1.0'}]	[{'537': '1.0'}, {'62': '1.0'}, {'1000': '1.0'}, {'432': '1.0'}, {'972': '1.0'}, {'836': '0.9505'}, {'534': '0.9292'}, {'612': '0.9202'}, {'207': '0.9177'}, {'909': '0.8976'}]	[{'1000': '1.0'}, {'432': '1.0'}, {'537': '1.0'}, {'972': '1.0'}, {'62': '1.0'}, {'534': '0.8889'}, {'612': '0.875'}, {'836': '0.8583'}, {'207': '0.7875'}, {'909': '0.7802'}]	[{'539': '0.0'}, {'541': '0.0'}, {'542': '0.0'}, {'545': '0.0'}, {'546': '0.0'}, {'550': '0.0'}, {'551': '0.0'}, {'554': '0.0'}, {'555': '0.0'}, {'557': '0.0'}]	[{'539': '0'}, {'541': '0'}, {'542': '0'}, {'545': '0'}, {'546': '0'}, {'550': '0'}, {'551': '0'}, {'554': '0'}, {'555': '0'}, {'557': '0'}]	[{'539': '0.0'}, {'541': '0.0'}, {'542': '0.0'}, {'545': '0.0'}, {'546': '0.0'}, {'550': '0.0'}, {'551': '0.0'}, {'554': '0.0'}, {'555': '0.0'}, {'557': '0.0'}]	[{'539': '0.0'}, {'541': '0.0'}, {'542': '0.0'}, {'545': '0.0'}, {'546': '0.0'}, {'550': '0.0'}, {'551': '0.0'}, {'554': '0.0'}, {'555': '0.0'}, {'557': '0.0'}]	[{'539': '0.0'}, {'541': '0.0'}, {'542': '0.0'}, {'545': '0.0'}, {'546': '0.0'}, {'550': '0.0'}, {'551': '0.0'}, {'554': '0.0'}, {'555': '0.0'}, {'557': '0.0'}]
AsymItemKNN	mids-100000-39	0.1376	0.5669	0.1866	0.1512	0.0827	0.1168	48.7922	0.0238	[{'95': '1.0'}, {'470': '0.9'}, {'34': '0.9'}, {'365': '0.9'}, {'256': '0.9'}, {'1086': '0.8'}, {'254': '0.8'}, {'528': '0.8'}, {'236': '0.8'}, {'868': '0.8'}]	[{'1': '1'}, {'655': '1'}, {'657': '1'}, {'660': '1'}, {'661': '1'}, {'664': '1'}, {'665': '1'}, {'666': '1'}, {'667': '1'}, {'668': '1'}]	[{'560': '1.0'}, {'757': '1.0'}, {'237': '1.0'}, {'893': '1.0'}, {'754': '1.0'}, {'183': '1.0'}, {'471': '1.0'}, {'495': '1.0'}, {'1008': '1.0'}, {'215': '1.0'}]	[{'1008': '1.0'}, {'643': '1.0'}, {'95': '1.0'}, {'627': '0.9931'}, {'578': '0.9202'}, {'470': '0.8329'}, {'655': '0.8202'}, {'688': '0.7929'}, {'46': '0.7817'}, {'653': '0.7817'}]	[{'643': '1.0'}, {'1008': '1.0'}, {'95': '1.0'}, {'627': '0.9762'}, {'578': '0.875'}, {'470': '0.7857'}, {'655': '0.7603'}, {'688': '0.7167'}, {'46': '0.71'}, {'569': '0.71'}]	[{'306': '0.0'}, {'398': '0.0'}, {'789': '0.0'}, {'396': '0.0'}, {'395': '0.0'}, {'393': '0.0'}, {'392': '0.0'}, {'390': '0.0'}, {'389': '0.0'}, {'387': '0.0'}]	[{'726': '0'}, {'605': '0'}, {'930': '0'}, {'931': '0'}, {'359': '0'}, {'357': '0'}, {'356': '0'}, {'607': '0'}, {'608': '0'}, {'353': '0'}]	[{'857': '0.0'}, {'1009': '0.0'}, {'1012': '0.0'}, {'417': '0.0'}, {'416': '0.0'}, {'415': '0.0'}, {'728': '0.0'}, {'412': '0.0'}, {'411': '0.0'}, {'410': '0.0'}]	[{'812': '0.0'}, {'975': '0.0'}, {'406': '0.0'}, {'813': '0.0'}, {'681': '0.0'}, {'976': '0.0'}, {'400': '0.0'}, {'686': '0.0'}, {'398': '0.0'}, {'687': '0.0'}]	[{'422': '0.0'}, {'480': '0.0'}, {'481': '0.0'}, {'482': '0.0'}, {'484': '0.0'}, {'485': '0.0'}, {'488': '0.0'}, {'971': '0.0'}, {'491': '0.0'}, {'970': '0.0'}]
AsymItemKNN	mids-100000-40	0.1515	0.6291	0.2591	0.183	0.1042	0.1554	76.789	0.0277	[{'825': '0.9'}, {'1309': '0.9'}, {'1088': '0.9'}, {'453': '0.9'}, {'1128': '0.9'}, {'904': '0.9'}, {'185': '0.9'}, {'815': '0.9'}, {'630': '0.9'}, {'1296': '0.9'}]	[{'1332': '1'}, {'614': '1'}, {'615': '1'}, {'616': '1'}, {'617': '1'}, {'618': '1'}, {'619': '1'}, {'620': '1'}, {'623': '1'}, {'624': '1'}]	[{'275': '1.0'}, {'1286': '1.0'}, {'808': '1.0'}, {'498': '1.0'}, {'363': '1.0'}, {'502': '1.0'}, {'210': '1.0'}, {'1133': '1.0'}, {'749': '1.0'}, {'510': '1.0'}]	[{'210': '1.0'}, {'879': '1.0'}, {'326': '1.0'}, {'628': '1.0'}, {'749': '0.9951'}, {'1140': '0.9838'}, {'551': '0.9709'}, {'460': '0.9705'}, {'523': '0.9428'}, {'526': '0.9217'}]	[{'210': '1.0'}, {'628': '1.0'}, {'326': '1.0'}, {'879': '1.0'}, {'749': '0.9821'}, {'1140': '0.9484'}, {'460': '0.9151'}, {'551': '0.9111'}, {'526': '0.8627'}, {'1052': '0.8594'}]	[{'1': '0.0'}, {'683': '0.0'}, {'687': '0.0'}, {'692': '0.0'}, {'693': '0.0'}, {'694': '0.0'}, {'695': '0.0'}, {'697': '0.0'}, {'698': '0.0'}, {'682': '0.0'}]	[{'1': '0'}, {'683': '0'}, {'687': '0'}, {'692': '0'}, {'693': '0'}, {'694': '0'}, {'695': '0'}, {'697': '0'}, {'698': '0'}, {'682': '0'}]	[{'1': '0.0'}, {'683': '0.0'}, {'687': '0.0'}, {'692': '0.0'}, {'693': '0.0'}, {'694': '0.0'}, {'695': '0.0'}, {'697': '0.0'}, {'698': '0.0'}, {'682': '0.0'}]	[{'1': '0.0'}, {'683': '0.0'}, {'687': '0.0'}, {'692': '0.0'}, {'693': '0.0'}, {'694': '0.0'}, {'695': '0.0'}, {'697': '0.0'}, {'698': '0.0'}, {'682': '0.0'}]	[{'1': '0.0'}, {'683': '0.0'}, {'687': '0.0'}, {'692': '0.0'}, {'693': '0.0'}, {'694': '0.0'}, {'695': '0.0'}, {'697': '0.0'}, {'698': '0.0'}, {'682': '0.0'}]
AsymItemKNN	mids-100000-41	0.1225	0.5318	0.1618	0.1266	0.0639	0.1196	46.5036	0.1375	[{'262': '0.8'}, {'1031': '0.8'}, {'766': '0.8'}, {'155': '0.8'}, {'986': '0.8'}, {'562': '0.8'}, {'805': '0.8'}, {'676': '0.8'}, {'266': '0.8'}, {'481': '0.8'}]	[{'535': '1'}, {'860': '1'}, {'443': '1'}, {'859': '1'}, {'445': '1'}, {'446': '1'}, {'447': '1'}, {'448': '1'}, {'861': '1'}, {'857': '1'}]	[{'623': '1.0'}, {'100': '1.0'}, {'269': '1.0'}, {'95': '1.0'}, {'1017': '1.0'}, {'157': '1.0'}, {'767': '1.0'}, {'827': '1.0'}, {'583': '1.0'}, {'908': '1.0'}]	[{'827': '0.8494'}, {'592': '0.7227'}, {'767': '0.7223'}, {'555': '0.7179'}, {'217': '0.6992'}, {'114': '0.6984'}, {'489': '0.6948'}, {'651': '0.6861'}, {'319': '0.6662'}, {'562': '0.641'}]	[{'827': '0.6667'}, {'555': '0.6092'}, {'592': '0.6'}, {'767': '0.5857'}, {'489': '0.569'}, {'217': '0.55'}, {'651': '0.5494'}, {'805': '0.5142'}, {'562': '0.5142'}, {'676': '0.5142'}]	[{'1': '0.0'}, {'574': '0.0'}, {'575': '0.0'}, {'577': '0.0'}, {'578': '0.0'}, {'579': '0.0'}, {'580': '0.0'}, {'582': '0.0'}, {'584': '0.0'}, {'585': '0.0'}]	[{'1': '0'}, {'574': '0'}, {'575': '0'}, {'577': '0'}, {'578': '0'}, {'579': '0'}, {'580': '0'}, {'582': '0'}, {'584': '0'}, {'585': '0'}]	[{'1': '0.0'}, {'574': '0.0'}, {'575': '0.0'}, {'577': '0.0'}, {'578': '0.0'}, {'579': '0.0'}, {'580': '0.0'}, {'582': '0.0'}, {'584': '0.0'}, {'585': '0.0'}]	[{'1': '0.0'}, {'574': '0.0'}, {'575': '0.0'}, {'577': '0.0'}, {'578': '0.0'}, {'579': '0.0'}, {'580': '0.0'}, {'582': '0.0'}, {'584': '0.0'}, {'585': '0.0'}]	[{'1': '0.0'}, {'574': '0.0'}, {'575': '0.0'}, {'577': '0.0'}, {'578': '0.0'}, {'579': '0.0'}, {'580': '0.0'}, {'582': '0.0'}, {'584': '0.0'}, {'585': '0.0'}]
AsymItemKNN	mids-100000-42	0.1165	0.5017	0.1736	0.123	0.0634	0.1515	44.9908	0.0692	[{'967': '0.8'}, {'628': '0.8'}, {'1127': '0.8'}, {'56': '0.8'}, {'668': '0.8'}, {'1101': '0.8'}, {'340': '0.8'}, {'334': '0.8'}, {'74': '0.8'}, {'327': '0.8'}]	[{'1': '1'}, {'648': '1'}, {'649': '1'}, {'651': '1'}, {'654': '1'}, {'655': '1'}, {'658': '1'}, {'663': '1'}, {'664': '1'}, {'666': '1'}]	[{'594': '1.0'}, {'427': '1.0'}, {'419': '1.0'}, {'669': '1.0'}, {'41': '1.0'}, {'681': '1.0'}, {'386': '1.0'}, {'712': '1.0'}, {'1133': '1.0'}, {'55': '1.0'}]	[{'295': '0.8208'}, {'223': '0.7066'}, {'788': '0.7008'}, {'594': '0.6714'}, {'145': '0.6653'}, {'1012': '0.641'}, {'798': '0.641'}, {'172': '0.641'}, {'1030': '0.641'}, {'78': '0.641'}]	[{'295': '0.68'}, {'223': '0.5464'}, {'788': '0.5314'}, {'905': '0.5142'}, {'56': '0.5142'}, {'628': '0.5142'}, {'1127': '0.5142'}, {'74': '0.5142'}, {'498': '0.5142'}, {'78': '0.5142'}]	[{'1188': '0.0'}, {'870': '0.0'}, {'451': '0.0'}, {'452': '0.0'}, {'869': '0.0'}, {'454': '0.0'}, {'455': '0.0'}, {'456': '0.0'}, {'449': '0.0'}, {'865': '0.0'}]	[{'1188': '0'}, {'491': '0'}, {'492': '0'}, {'493': '0'}, {'494': '0'}, {'931': '0'}, {'496': '0'}, {'497': '0'}, {'930': '0'}, {'499': '0'}]	[{'1188': '0.0'}, {'834': '0.0'}, {'436': '0.0'}, {'437': '0.0'}, {'438': '0.0'}, {'439': '0.0'}, {'833': '0.0'}, {'442': '0.0'}, {'443': '0.0'}, {'444': '0.0'}]	[{'1188': '0.0'}, {'783': '0.0'}, {'409': '0.0'}, {'410': '0.0'}, {'781': '0.0'}, {'412': '0.0'}, {'413': '0.0'}, {'407': '0.0'}, {'414': '0.0'}, {'416': '0.0'}]	[{'1188': '0.0'}, {'784': '0.0'}, {'409': '0.0'}, {'410': '0.0'}, {'783': '0.0'}, {'412': '0.0'}, {'413': '0.0'}, {'414': '0.0'}, {'415': '0.0'}, {'416': '0.0'}]
AsymItemKNN	mids-100000-43	0.1122	0.5195	0.1492	0.1184	0.0579	0.1507	56.3067	0.0241	[{'738': '0.8'}, {'1252': '0.8'}, {'597': '0.8'}, {'1215': '0.8'}, {'472': '0.8'}, {'709': '0.8'}, {'583': '0.8'}, {'616': '0.8'}, {'528': '0.8'}, {'1278': '0.8'}]	[{'432': '1'}, {'1005': '1'}, {'1004': '1'}, {'1003': '1'}, {'1002': '1'}, {'551': '1'}, {'1001': '1'}, {'553': '1'}, {'554': '1'}, {'555': '1'}]	[{'1112': '1.0'}, {'648': '1.0'}, {'543': '1.0'}, {'883': '1.0'}, {'1125': '1.0'}, {'996': '1.0'}, {'1128': '1.0'}, {'323': '1.0'}, {'704': '1.0'}, {'1195': '1.0'}]	[{'583': '0.7367'}, {'541': '0.7212'}, {'497': '0.7212'}, {'1077': '0.7039'}, {'435': '0.7028'}, {'849': '0.6974'}, {'52': '0.6894'}, {'713': '0.6807'}, {'395': '0.6807'}, {'759': '0.6442'}]	[{'583': '0.6428'}, {'497': '0.6203'}, {'541': '0.6203'}, {'435': '0.594'}, {'849': '0.5917'}, {'713': '0.5629'}, {'395': '0.5629'}, {'1077': '0.5556'}, {'52': '0.5341'}, {'1252': '0.5142'}]	[{'1': '0.0'}, {'702': '0.0'}, {'703': '0.0'}, {'705': '0.0'}, {'706': '0.0'}, {'708': '0.0'}, {'710': '0.0'}, {'715': '0.0'}, {'717': '0.0'}, {'718': '0.0'}]	[{'1': '0'}, {'702': '0'}, {'703': '0'}, {'705': '0'}, {'706': '0'}, {'708': '0'}, {'710': '0'}, {'715': '0'}, {'717': '0'}, {'718': '0'}]	[{'1': '0.0'}, {'702': '0.0'}, {'703': '0.0'}, {'705': '0.0'}, {'706': '0.0'}, {'708': '0.0'}, {'710': '0.0'}, {'715': '0.0'}, {'717': '0.0'}, {'718': '0.0'}]	[{'1': '0.0'}, {'702': '0.0'}, {'703': '0.0'}, {'705': '0.0'}, {'706': '0.0'}, {'708': '0.0'}, {'710': '0.0'}, {'715': '0.0'}, {'717': '0.0'}, {'718': '0.0'}]	[{'1': '0.0'}, {'702': '0.0'}, {'703': '0.0'}, {'705': '0.0'}, {'706': '0.0'}, {'708': '0.0'}, {'710': '0.0'}, {'715': '0.0'}, {'717': '0.0'}, {'718': '0.0'}]
AsymItemKNN	mids-100000-44	0.1314	0.554	0.2508	0.1604	0.0917	0.1409	60.1767	0.0434	[{'1169': '1.0'}, {'153': '1.0'}, {'574': '1.0'}, {'529': '0.9'}, {'819': '0.9'}, {'365': '0.9'}, {'936': '0.9'}, {'696': '0.9'}, {'964': '0.9'}, {'642': '0.9'}]	[{'589': '1'}, {'676': '1'}, {'677': '1'}, {'679': '1'}, {'681': '1'}, {'683': '1'}, {'684': '1'}, {'685': '1'}, {'686': '1'}, {'687': '1'}]	[{'377': '1.0'}, {'925': '1.0'}, {'924': '1.0'}, {'126': '1.0'}, {'918': '1.0'}, {'613': '1.0'}, {'130': '1.0'}, {'621': '1.0'}, {'120': '1.0'}, {'913': '1.0'}]	[{'130': '1.0'}, {'346': '1.0'}, {'153': '1.0'}, {'1169': '1.0'}, {'574': '1.0'}, {'403': '1.0'}, {'959': '0.9292'}, {'696': '0.9149'}, {'964': '0.89'}, {'909': '0.8232'}]	[{'574': '1.0'}, {'153': '1.0'}, {'403': '1.0'}, {'1169': '1.0'}, {'130': '1.0'}, {'346': '1.0'}, {'959': '0.8889'}, {'696': '0.8354'}, {'964': '0.7904'}, {'909': '0.7714'}]	[{'1': '0.0'}, {'414': '0.0'}, {'415': '0.0'}, {'852': '0.0'}, {'417': '0.0'}, {'418': '0.0'}, {'849': '0.0'}, {'413': '0.0'}, {'420': '0.0'}, {'422': '0.0'}]	[{'1': '0'}, {'386': '0'}, {'768': '0'}, {'382': '0'}, {'381': '0'}, {'972': '0'}, {'379': '0'}, {'378': '0'}, {'643': '0'}, {'376': '0'}]	[{'1': '0.0'}, {'940': '0.0'}, {'470': '0.0'}, {'473': '0.0'}, {'475': '0.0'}, {'939': '0.0'}, {'479': '0.0'}, {'481': '0.0'}, {'483': '0.0'}, {'485': '0.0'}]	[{'1': '0.0'}, {'422': '0.0'}, {'865': '0.0'}, {'424': '0.0'}, {'862': '0.0'}, {'861': '0.0'}, {'429': '0.0'}, {'421': '0.0'}, {'856': '0.0'}, {'435': '0.0'}]	[{'1': '0.0'}, {'438': '0.0'}, {'439': '0.0'}, {'440': '0.0'}, {'441': '0.0'}, {'874': '0.0'}, {'444': '0.0'}, {'876': '0.0'}, {'873': '0.0'}, {'447': '0.0'}]
AsymItemKNN	mids-100000-45	0.124	0.5456	0.1912	0.1406	0.0754	0.1282	52.3691	0.0326	[{'113': '0.9'}, {'173': '0.9'}, {'195': '0.9'}, {'21': '0.9'}, {'31': '0.8'}, {'408': '0.8'}, {'654': '0.8'}, {'967': '0.8'}, {'420': '0.8'}, {'431': '0.8'}]	[{'554': '1'}, {'883': '1'}, {'882': '1'}, {'481': '1'}, {'880': '1'}, {'484': '1'}, {'485': '1'}, {'486': '1'}, {'487': '1'}, {'878': '1'}]	[{'822': '1.0'}, {'497': '1.0'}, {'368': '1.0'}, {'923': '1.0'}, {'145': '1.0'}, {'487': '1.0'}, {'35': '1.0'}, {'36': '1.0'}, {'634': '1.0'}, {'388': '1.0'}]	[{'113': '0.8329'}, {'195': '0.8329'}, {'36': '0.8279'}, {'263': '0.8118'}, {'202': '0.8118'}, {'364': '0.787'}, {'552': '0.7817'}, {'173': '0.7799'}, {'21': '0.7799'}, {'555': '0.7687'}]	[{'113': '0.7857'}, {'195': '0.7857'}, {'263': '0.7546'}, {'202': '0.7546'}, {'552': '0.71'}, {'21': '0.7071'}, {'173': '0.7071'}, {'36': '0.6981'}, {'31': '0.6857'}, {'516': '0.6792'}]	[{'1': '0.0'}, {'588': '0.0'}, {'591': '0.0'}, {'594': '0.0'}, {'595': '0.0'}, {'596': '0.0'}, {'597': '0.0'}, {'598': '0.0'}, {'601': '0.0'}, {'602': '0.0'}]	[{'1': '0'}, {'588': '0'}, {'591': '0'}, {'594': '0'}, {'595': '0'}, {'596': '0'}, {'597': '0'}, {'598': '0'}, {'601': '0'}, {'602': '0'}]	[{'1': '0.0'}, {'588': '0.0'}, {'591': '0.0'}, {'594': '0.0'}, {'595': '0.0'}, {'596': '0.0'}, {'597': '0.0'}, {'598': '0.0'}, {'601': '0.0'}, {'602': '0.0'}]	[{'1': '0.0'}, {'588': '0.0'}, {'591': '0.0'}, {'594': '0.0'}, {'595': '0.0'}, {'596': '0.0'}, {'597': '0.0'}, {'598': '0.0'}, {'601': '0.0'}, {'602': '0.0'}]	[{'1': '0.0'}, {'588': '0.0'}, {'591': '0.0'}, {'594': '0.0'}, {'595': '0.0'}, {'596': '0.0'}, {'597': '0.0'}, {'598': '0.0'}, {'601': '0.0'}, {'602': '0.0'}]
AsymItemKNN	mids-100000-46	0.1364	0.569	0.3081	0.1824	0.1126	0.155	69.4873	0.0215	[{'1095': '1.0'}, {'868': '1.0'}, {'253': '1.0'}, {'927': '1.0'}, {'792': '1.0'}, {'806': '1.0'}, {'546': '1.0'}, {'720': '1.0'}, {'1058': '1.0'}, {'527': '1.0'}]	[{'620': '1'}, {'725': '1'}, {'727': '1'}, {'728': '1'}, {'729': '1'}, {'730': '1'}, {'731': '1'}, {'732': '1'}, {'733': '1'}, {'734': '1'}]	[{'916': '1.0'}, {'354': '1.0'}, {'352': '1.0'}, {'351': '1.0'}, {'891': '1.0'}, {'348': '1.0'}, {'892': '1.0'}, {'895': '1.0'}, {'900': '1.0'}, {'337': '1.0'}]	[{'577': '1.0'}, {'720': '1.0'}, {'163': '1.0'}, {'166': '1.0'}, {'1058': '1.0'}, {'253': '1.0'}, {'574': '1.0'}, {'1095': '1.0'}, {'945': '1.0'}, {'885': '1.0'}]	[{'253': '1.0'}, {'166': '1.0'}, {'1058': '1.0'}, {'1095': '1.0'}, {'720': '1.0'}, {'577': '1.0'}, {'574': '1.0'}, {'95': '1.0'}, {'945': '1.0'}, {'163': '1.0'}]	[{'1': '0.0'}, {'415': '0.0'}, {'416': '0.0'}, {'921': '0.0'}, {'920': '0.0'}, {'421': '0.0'}, {'423': '0.0'}, {'414': '0.0'}, {'913': '0.0'}, {'429': '0.0'}]	[{'1': '0'}, {'1001': '0'}, {'997': '0'}, {'466': '0'}, {'995': '0'}, {'994': '0'}, {'472': '0'}, {'473': '0'}, {'474': '0'}, {'477': '0'}]	[{'1': '0.0'}, {'387': '0.0'}, {'386': '0.0'}, {'818': '0.0'}, {'384': '0.0'}, {'823': '0.0'}, {'382': '0.0'}, {'381': '0.0'}, {'827': '0.0'}, {'829': '0.0'}]	[{'1': '0.0'}, {'384': '0.0'}, {'816': '0.0'}, {'382': '0.0'}, {'381': '0.0'}, {'818': '0.0'}, {'823': '0.0'}, {'827': '0.0'}, {'829': '0.0'}, {'831': '0.0'}]	[{'1': '0.0'}, {'818': '0.0'}, {'384': '0.0'}, {'823': '0.0'}, {'382': '0.0'}, {'381': '0.0'}, {'827': '0.0'}, {'829': '0.0'}, {'831': '0.0'}, {'835': '0.0'}]
AsymItemKNN	mids-100000-47	0.0937	0.4871	0.1167	0.0935	0.0396	0.1061	35.7875	0.0851	[{'291': '1.0'}, {'395': '0.6'}, {'751': '0.6'}, {'612': '0.6'}, {'921': '0.6'}, {'636': '0.6'}, {'168': '0.6'}, {'21': '0.6'}, {'167': '0.6'}, {'958': '0.6'}]	[{'333': '1'}, {'428': '1'}, {'426': '1'}, {'425': '1'}, {'424': '1'}, {'423': '1'}, {'787': '1'}, {'788': '1'}, {'791': '1'}, {'417': '1'}]	[{'891': '1.0'}, {'692': '1.0'}, {'839': '1.0'}, {'158': '1.0'}, {'291': '1.0'}, {'834': '1.0'}, {'393': '1.0'}, {'75': '1.0'}, {'39': '1.0'}, {'911': '1.0'}]	[{'291': '1.0'}, {'612': '0.7273'}, {'393': '0.6844'}, {'75': '0.6131'}, {'82': '0.5997'}, {'442': '0.5531'}, {'945': '0.5434'}, {'355': '0.5353'}, {'217': '0.5307'}, {'200': '0.529'}]	[{'291': '1.0'}, {'612': '0.6'}, {'393': '0.52'}, {'75': '0.5'}, {'82': '0.4362'}, {'442': '0.4'}, {'945': '0.3655'}, {'355': '0.3444'}, {'217': '0.3382'}, {'482': '0.3272'}]	[{'1': '0.0'}, {'551': '0.0'}, {'552': '0.0'}, {'553': '0.0'}, {'554': '0.0'}, {'555': '0.0'}, {'557': '0.0'}, {'558': '0.0'}, {'561': '0.0'}, {'567': '0.0'}]	[{'1': '0'}, {'551': '0'}, {'552': '0'}, {'553': '0'}, {'554': '0'}, {'555': '0'}, {'557': '0'}, {'558': '0'}, {'561': '0'}, {'567': '0'}]	[{'1': '0.0'}, {'551': '0.0'}, {'552': '0.0'}, {'553': '0.0'}, {'554': '0.0'}, {'555': '0.0'}, {'557': '0.0'}, {'558': '0.0'}, {'561': '0.0'}, {'567': '0.0'}]	[{'1': '0.0'}, {'551': '0.0'}, {'552': '0.0'}, {'553': '0.0'}, {'554': '0.0'}, {'555': '0.0'}, {'557': '0.0'}, {'558': '0.0'}, {'561': '0.0'}, {'567': '0.0'}]	[{'1': '0.0'}, {'551': '0.0'}, {'552': '0.0'}, {'553': '0.0'}, {'554': '0.0'}, {'555': '0.0'}, {'557': '0.0'}, {'558': '0.0'}, {'561': '0.0'}, {'567': '0.0'}]
AsymItemKNN	mids-100000-48	0.1638	0.5734	0.2033	0.1779	0.1091	0.1061	45.574	0.0113	[{'767': '0.9'}, {'685': '0.9'}, {'696': '0.9'}, {'476': '0.9'}, {'682': '0.9'}, {'526': '0.9'}, {'645': '0.9'}, {'591': '0.9'}, {'964': '0.9'}, {'970': '0.9'}]	[{'1': '1'}, {'668': '1'}, {'669': '1'}, {'670': '1'}, {'671': '1'}, {'673': '1'}, {'674': '1'}, {'676': '1'}, {'680': '1'}, {'681': '1'}]	[{'574': '1.0'}, {'845': '1.0'}, {'114': '1.0'}, {'40': '1.0'}, {'452': '1.0'}, {'1028': '1.0'}, {'476': '1.0'}, {'483': '1.0'}, {'1021': '1.0'}, {'1018': '1.0'}]	[{'483': '1.0'}, {'574': '1.0'}, {'298': '0.9675'}, {'770': '0.9202'}, {'476': '0.9149'}, {'536': '0.8758'}, {'526': '0.8611'}, {'964': '0.8329'}, {'696': '0.8329'}, {'441': '0.8232'}]	[{'574': '1.0'}, {'483': '1.0'}, {'298': '0.9167'}, {'770': '0.875'}, {'476': '0.8354'}, {'964': '0.7857'}, {'696': '0.7857'}, {'1012': '0.7714'}, {'873': '0.7714'}, {'994': '0.7714'}]	[{'1111': '0.0'}, {'481': '0.0'}, {'485': '0.0'}, {'486': '0.0'}, {'487': '0.0'}, {'488': '0.0'}, {'1007': '0.0'}, {'479': '0.0'}, {'491': '0.0'}, {'495': '0.0'}]	[{'1111': '0'}, {'885': '0'}, {'886': '0'}, {'887': '0'}, {'436': '0'}, {'435': '0'}, {'889': '0'}, {'431': '0'}, {'430': '0'}, {'429': '0'}]	[{'1111': '0.0'}, {'457': '0.0'}, {'458': '0.0'}, {'459': '0.0'}, {'460': '0.0'}, {'464': '0.0'}, {'466': '0.0'}, {'454': '0.0'}, {'467': '0.0'}, {'938': '0.0'}]	[{'1111': '0.0'}, {'466': '0.0'}, {'467': '0.0'}, {'968': '0.0'}, {'967': '0.0'}, {'470': '0.0'}, {'473': '0.0'}, {'464': '0.0'}, {'961': '0.0'}, {'478': '0.0'}]	[{'1111': '0.0'}, {'967': '0.0'}, {'466': '0.0'}, {'467': '0.0'}, {'961': '0.0'}, {'470': '0.0'}, {'473': '0.0'}, {'464': '0.0'}, {'958': '0.0'}, {'478': '0.0'}]
